visit_id,cce_type,available,functional
KD-167-R1,Ice Packs,No,
KD-167-R2,Solar Refrigerators and Freezers,No,
KD-167-R2,Refrigerators,No,
KD-167-R2,Temperature Monitoring Devices,No,
KD-167-R2,Cold Boxes (6L),No,
KD-167-R2,GioStyle (4L),No,
KD-167-R2,Rush (3L),No,
KD-167-R2,Ice Packs,No,
KD-167-R3,Solar Refrigerators and Freezers,No,
KD-167-R3,Refrigerators,No,
KD-167-R3,Temperature Monitoring Devices,No,
KD-167-R3,Cold Boxes (6L),No,
KD-167-R3,GioStyle (4L),No,
KD-167-R3,Rush (3L),No,
KD-167-R3,Ice Packs,No,
KD-167-R4,Solar Refrigerators and Freezers,No,
KD-167-R4,Refrigerators,No,
KD-167-R4,Temperature Monitoring Devices,No,
KD-167-R4,Cold Boxes (6L),No,
KD-167-R4,GioStyle (4L),No,
KD-167-R4,Rush (3L),No,
KD-167-R4,Ice Packs,No,
KD-167-R5,Solar Refrigerators and Freezers,No,
KD-167-R5,Refrigerators,No,
KD-167-R5,Temperature Monitoring Devices,No,
KD-167-R5,Cold Boxes (6L),No,
KD-167-R5,GioStyle (4L),No,
KD-167-R5,Rush (3L),No,
KD-167-R5,Ice Packs,No,
KD-167-R6,Solar Refrigerators and Freezers,No,
KD-167-R6,Refrigerators,No,
KD-167-R6,Temperature Monitoring Devices,No,
KD-167-R6,Cold Boxes (6L),No,
KD-167-R6,GioStyle (4L),No,
KD-167-R6,Rush (3L),No,
KD-167-R6,Ice Packs,No,
KD-168-R1,Solar Refrigerators and Freezers,No,
KD-168-R1,Refrigerators,No,
KD-168-R1,Temperature Monitoring Devices,Yes,No
KD-168-R1,Cold Boxes (6L),Yes,Yes
KD-168-R1,GioStyle (4L),Yes,Yes
KD-168-R1,Rush (3L),No,
KD-168-R1,Ice Packs,Yes,Yes
KD-168-R2,Solar Refrigerators and Freezers,No,
KD-168-R2,Refrigerators,No,
KD-168-R2,Temperature Monitoring Devices,Yes,Yes
KD-168-R2,Cold Boxes (6L),Yes,Yes
KD-168-R2,GioStyle (4L),Yes,No
KD-168-R2,Rush (3L),No,
KD-168-R2,Ice Packs,Yes,Yes
KD-168-R3,Solar Refrigerators and Freezers,No,
KD-168-R3,Refrigerators,No,
KD-168-R3,Temperature Monitoring Devices,Yes,No
KD-168-R3,Cold Boxes (6L),Yes,Yes
KD-168-R3,GioStyle (4L),Yes,Yes
KD-168-R3,Rush (3L),No,
KD-168-R3,Ice Packs,Yes,Yes
KD-168-R4,Solar Refrigerators and Freezers,No,
KD-168-R4,Refrigerators,No,
KD-168-R4,Temperature Monitoring Devices,Yes,Yes
KD-168-R4,Cold Boxes (6L),Yes,Yes
KD-168-R4,GioStyle (4L),Yes,No
KD-168-R4,Rush (3L),No,
KD-168-R4,Ice Packs,Yes,Yes
KD-168-R5,Solar Refrigerators and Freezers,No,
KD-168-R5,Refrigerators,No,
KD-168-R5,Temperature Monitoring Devices,Yes,Yes
KD-168-R5,Cold Boxes (6L),Yes,Yes
KD-168-R5,GioStyle (4L),Yes,Yes
KD-168-R5,Rush (3L),No,
KD-168-R5,Ice Packs,Yes,Yes
KD-168-R6,Solar Refrigerators and Freezers,No,
KD-168-R6,Refrigerators,No,
KD-168-R6,Temperature Monitoring Devices,Yes,Yes
KD-168-R6,Cold Boxes (6L),Yes,Yes
KD-168-R6,GioStyle (4L),Yes,Yes
KD-168-R6,Rush (3L),No,
KD-168-R6,Ice Packs,Yes,Yes
KD-169-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-169-R1,Refrigerators,No,
KD-169-R1,Temperature Monitoring Devices,No,
KD-169-R1,Cold Boxes (6L),Yes,Yes
KD-169-R1,GioStyle (4L),No,
KD-169-R1,Rush (3L),Yes,Yes
KD-169-R1,Ice Packs,Yes,Yes
KD-169-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-169-R2,Refrigerators,No,
KD-169-R2,Temperature Monitoring Devices,No,
KD-169-R2,Cold Boxes (6L),Yes,Yes
KD-169-R2,GioStyle (4L),No,
KD-169-R2,Rush (3L),Yes,Yes
KD-169-R2,Ice Packs,Yes,Yes
KD-169-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-169-R3,Refrigerators,No,
KD-169-R3,Temperature Monitoring Devices,No,
KD-169-R3,Cold Boxes (6L),Yes,Yes
KD-169-R3,GioStyle (4L),No,
KD-169-R3,Rush (3L),Yes,No
KD-169-R3,Ice Packs,Yes,Yes
KD-169-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-169-R4,Refrigerators,No,
KD-169-R4,Temperature Monitoring Devices,No,
KD-169-R4,Cold Boxes (6L),Yes,Yes
KD-169-R4,GioStyle (4L),No,
KD-169-R4,Rush (3L),Yes,No
KD-169-R4,Ice Packs,Yes,Yes
KD-169-R5,Solar Refrigerators and Freezers,Yes,No
KD-169-R5,Refrigerators,No,
KD-169-R5,Temperature Monitoring Devices,No,
KD-169-R5,Cold Boxes (6L),Yes,Yes
KD-169-R5,GioStyle (4L),No,
KD-169-R5,Rush (3L),Yes,Yes
KD-169-R5,Ice Packs,Yes,Yes
KD-169-R6,Solar Refrigerators and Freezers,Yes,No
KD-169-R6,Refrigerators,No,
KD-169-R6,Temperature Monitoring Devices,No,
KD-169-R6,Cold Boxes (6L),Yes,Yes
KD-169-R6,GioStyle (4L),No,
KD-169-R6,Rush (3L),Yes,No
KD-169-R6,Ice Packs,Yes,Yes
KD-170-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-170-R1,Refrigerators,Yes,Yes
KD-170-R1,Temperature Monitoring Devices,No,
KD-170-R1,Cold Boxes (6L),Yes,Yes
KD-170-R1,GioStyle (4L),Yes,Yes
KD-170-R1,Rush (3L),Yes,Yes
KD-170-R1,Ice Packs,Yes,Yes
KD-170-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-170-R2,Refrigerators,Yes,Yes
KD-170-R2,Temperature Monitoring Devices,No,
KD-170-R2,Cold Boxes (6L),Yes,Yes
KD-170-R2,GioStyle (4L),Yes,Yes
KD-170-R2,Rush (3L),Yes,Yes
KD-170-R2,Ice Packs,Yes,Yes
KD-170-R3,Solar Refrigerators and Freezers,Yes,No
KD-170-R3,Refrigerators,Yes,No
KD-170-R3,Temperature Monitoring Devices,No,
KD-170-R3,Cold Boxes (6L),Yes,Yes
KD-170-R3,GioStyle (4L),Yes,No
KD-170-R3,Rush (3L),Yes,Yes
KD-170-R3,Ice Packs,Yes,Yes
KD-170-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-170-R4,Refrigerators,Yes,Yes
KD-170-R4,Temperature Monitoring Devices,No,
KD-170-R4,Cold Boxes (6L),Yes,No
KD-170-R4,GioStyle (4L),Yes,Yes
KD-170-R4,Rush (3L),Yes,Yes
KD-170-R4,Ice Packs,Yes,Yes
KD-170-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-170-R5,Refrigerators,Yes,Yes
KD-170-R5,Temperature Monitoring Devices,No,
KD-170-R5,Cold Boxes (6L),Yes,Yes
KD-170-R5,GioStyle (4L),Yes,Yes
KD-170-R5,Rush (3L),Yes,Yes
KD-170-R5,Ice Packs,Yes,Yes
KD-170-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-170-R6,Refrigerators,Yes,Yes
KD-170-R6,Temperature Monitoring Devices,No,
KD-170-R6,Cold Boxes (6L),Yes,Yes
KD-170-R6,GioStyle (4L),Yes,Yes
KD-170-R6,Rush (3L),Yes,Yes
KD-170-R6,Ice Packs,Yes,No
KD-171-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-171-R1,Refrigerators,No,
KD-171-R1,Temperature Monitoring Devices,No,
KD-171-R1,Cold Boxes (6L),Yes,Yes
KD-171-R1,GioStyle (4L),Yes,No
KD-171-R1,Rush (3L),Yes,No
KD-171-R1,Ice Packs,Yes,Yes
KD-171-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-171-R2,Refrigerators,No,
KD-171-R2,Temperature Monitoring Devices,No,
KD-171-R2,Cold Boxes (6L),Yes,Yes
KD-171-R2,GioStyle (4L),Yes,Yes
KD-171-R2,Rush (3L),Yes,No
KD-171-R2,Ice Packs,Yes,No
KD-171-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-171-R3,Refrigerators,No,
KD-171-R3,Temperature Monitoring Devices,No,
KD-171-R3,Cold Boxes (6L),Yes,No
KD-171-R3,GioStyle (4L),Yes,Yes
KD-171-R3,Rush (3L),Yes,Yes
KD-171-R3,Ice Packs,Yes,No
KD-171-R4,Solar Refrigerators and Freezers,Yes,No
KD-171-R4,Refrigerators,No,
KD-171-R4,Temperature Monitoring Devices,No,
KD-171-R4,Cold Boxes (6L),Yes,Yes
KD-171-R4,GioStyle (4L),Yes,Yes
KD-171-R4,Rush (3L),Yes,No
KD-171-R4,Ice Packs,Yes,Yes
KD-171-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-171-R5,Refrigerators,No,
KD-171-R5,Temperature Monitoring Devices,No,
KD-171-R5,Cold Boxes (6L),Yes,Yes
KD-171-R5,GioStyle (4L),Yes,Yes
KD-171-R5,Rush (3L),Yes,Yes
KD-171-R5,Ice Packs,Yes,Yes
KD-171-R6,Solar Refrigerators and Freezers,Yes,No
KD-171-R6,Refrigerators,No,
KD-171-R6,Temperature Monitoring Devices,No,
KD-171-R6,Cold Boxes (6L),Yes,Yes
KD-171-R6,GioStyle (4L),Yes,No
KD-171-R6,Rush (3L),Yes,Yes
KD-171-R6,Ice Packs,Yes,No
KD-172-R1,Solar Refrigerators and Freezers,No,
KD-172-R1,Refrigerators,No,
KD-172-R1,Temperature Monitoring Devices,No,
KD-172-R1,Cold Boxes (6L),No,
KD-172-R1,GioStyle (4L),No,
KD-172-R1,Rush (3L),No,
KD-172-R1,Ice Packs,No,
KD-172-R2,Solar Refrigerators and Freezers,No,
KD-172-R2,Refrigerators,No,
KD-172-R2,Temperature Monitoring Devices,No,
KD-172-R2,Cold Boxes (6L),No,
KD-172-R2,GioStyle (4L),No,
KD-172-R2,Rush (3L),No,
KD-172-R2,Ice Packs,No,
KD-172-R3,Solar Refrigerators and Freezers,No,
KD-172-R3,Refrigerators,No,
KD-172-R3,Temperature Monitoring Devices,No,
KD-172-R3,Cold Boxes (6L),No,
KD-172-R3,GioStyle (4L),No,
KD-172-R3,Rush (3L),No,
KD-172-R3,Ice Packs,No,
KD-172-R4,Solar Refrigerators and Freezers,No,
KD-172-R4,Refrigerators,No,
KD-172-R4,Temperature Monitoring Devices,No,
KD-172-R4,Cold Boxes (6L),No,
KD-172-R4,GioStyle (4L),No,
KD-172-R4,Rush (3L),No,
KD-172-R4,Ice Packs,No,
KD-172-R5,Solar Refrigerators and Freezers,No,
KD-172-R5,Refrigerators,No,
KD-172-R5,Temperature Monitoring Devices,No,
KD-172-R5,Cold Boxes (6L),No,
KD-172-R5,GioStyle (4L),No,
KD-172-R5,Rush (3L),No,
KD-172-R5,Ice Packs,No,
KD-172-R6,Solar Refrigerators and Freezers,No,
KD-172-R6,Refrigerators,No,
KD-172-R6,Temperature Monitoring Devices,No,
KD-172-R6,Cold Boxes (6L),No,
KD-172-R6,GioStyle (4L),No,
KD-172-R6,Rush (3L),No,
KD-172-R6,Ice Packs,No,
KD-173-R1,Solar Refrigerators and Freezers,No,
KD-173-R1,Refrigerators,No,
KD-173-R1,Temperature Monitoring Devices,Yes,Yes
KD-173-R1,Cold Boxes (6L),Yes,Yes
KD-173-R1,GioStyle (4L),No,
KD-173-R1,Rush (3L),No,
KD-173-R1,Ice Packs,Yes,Yes
KD-173-R2,Solar Refrigerators and Freezers,No,
KD-173-R2,Refrigerators,No,
KD-173-R2,Temperature Monitoring Devices,Yes,Yes
KD-173-R2,Cold Boxes (6L),Yes,Yes
KD-173-R2,GioStyle (4L),No,
KD-173-R2,Rush (3L),No,
KD-173-R2,Ice Packs,Yes,No
KD-173-R3,Solar Refrigerators and Freezers,No,
KD-173-R3,Refrigerators,No,
KD-173-R3,Temperature Monitoring Devices,Yes,Yes
KD-173-R3,Cold Boxes (6L),Yes,Yes
KD-173-R3,GioStyle (4L),No,
KD-173-R3,Rush (3L),No,
KD-173-R3,Ice Packs,Yes,Yes
KD-173-R4,Solar Refrigerators and Freezers,No,
KD-173-R4,Refrigerators,No,
KD-173-R4,Temperature Monitoring Devices,Yes,Yes
KD-173-R4,Cold Boxes (6L),Yes,Yes
KD-173-R4,GioStyle (4L),No,
KD-173-R4,Rush (3L),No,
KD-173-R4,Ice Packs,Yes,No
KD-173-R5,Solar Refrigerators and Freezers,No,
KD-173-R5,Refrigerators,No,
KD-173-R5,Temperature Monitoring Devices,Yes,Yes
KD-173-R5,Cold Boxes (6L),Yes,Yes
KD-173-R5,GioStyle (4L),No,
KD-173-R5,Rush (3L),No,
KD-173-R5,Ice Packs,Yes,Yes
KD-173-R6,Solar Refrigerators and Freezers,No,
KD-173-R6,Refrigerators,No,
KD-173-R6,Temperature Monitoring Devices,Yes,Yes
KD-173-R6,Cold Boxes (6L),Yes,No
KD-173-R6,GioStyle (4L),No,
KD-173-R6,Rush (3L),No,
KD-173-R6,Ice Packs,Yes,Yes
KD-174-R1,Solar Refrigerators and Freezers,No,
KD-174-R1,Refrigerators,No,
KD-174-R1,Temperature Monitoring Devices,Yes,Yes
KD-174-R1,Cold Boxes (6L),Yes,Yes
KD-174-R1,GioStyle (4L),Yes,Yes
KD-174-R1,Rush (3L),Yes,Yes
KD-174-R1,Ice Packs,Yes,Yes
KD-174-R2,Solar Refrigerators and Freezers,No,
KD-174-R2,Refrigerators,No,
KD-174-R2,Temperature Monitoring Devices,Yes,Yes
KD-174-R2,Cold Boxes (6L),Yes,Yes
KD-174-R2,GioStyle (4L),Yes,Yes
KD-174-R2,Rush (3L),Yes,No
KD-174-R2,Ice Packs,Yes,No
KD-174-R3,Solar Refrigerators and Freezers,No,
KD-174-R3,Refrigerators,No,
KD-174-R3,Temperature Monitoring Devices,Yes,No
KD-174-R3,Cold Boxes (6L),Yes,Yes
KD-174-R3,GioStyle (4L),Yes,Yes
KD-174-R3,Rush (3L),Yes,Yes
KD-174-R3,Ice Packs,Yes,No
KD-174-R4,Solar Refrigerators and Freezers,No,
KD-174-R4,Refrigerators,No,
KD-174-R4,Temperature Monitoring Devices,Yes,No
KD-174-R4,Cold Boxes (6L),Yes,No
KD-174-R4,GioStyle (4L),Yes,Yes
KD-174-R4,Rush (3L),Yes,Yes
KD-174-R4,Ice Packs,Yes,No
KD-174-R5,Solar Refrigerators and Freezers,No,
KD-174-R5,Refrigerators,No,
KD-174-R5,Temperature Monitoring Devices,Yes,Yes
KD-174-R5,Cold Boxes (6L),Yes,No
KD-174-R5,GioStyle (4L),Yes,Yes
KD-174-R5,Rush (3L),Yes,Yes
KD-174-R5,Ice Packs,Yes,Yes
KD-174-R6,Solar Refrigerators and Freezers,No,
KD-174-R6,Refrigerators,No,
KD-174-R6,Temperature Monitoring Devices,Yes,No
KD-174-R6,Cold Boxes (6L),Yes,Yes
KD-174-R6,GioStyle (4L),Yes,Yes
KD-174-R6,Rush (3L),Yes,Yes
KD-174-R6,Ice Packs,Yes,Yes
KD-175-R1,Solar Refrigerators and Freezers,No,
KD-175-R1,Refrigerators,No,
KD-175-R1,Temperature Monitoring Devices,No,
KD-175-R1,Cold Boxes (6L),No,
KD-175-R1,GioStyle (4L),No,
KD-175-R1,Rush (3L),No,
KD-175-R1,Ice Packs,No,
KD-175-R2,Solar Refrigerators and Freezers,No,
KD-175-R2,Refrigerators,No,
KD-175-R2,Temperature Monitoring Devices,No,
KD-175-R2,Cold Boxes (6L),No,
KD-175-R2,GioStyle (4L),No,
KD-175-R2,Rush (3L),No,
KD-175-R2,Ice Packs,No,
KD-175-R3,Solar Refrigerators and Freezers,No,
KD-175-R3,Refrigerators,No,
KD-175-R3,Temperature Monitoring Devices,No,
KD-175-R3,Cold Boxes (6L),No,
KD-175-R3,GioStyle (4L),No,
KD-175-R3,Rush (3L),No,
KD-175-R3,Ice Packs,No,
KD-175-R4,Solar Refrigerators and Freezers,No,
KD-175-R4,Refrigerators,No,
KD-175-R4,Temperature Monitoring Devices,No,
KD-175-R4,Cold Boxes (6L),No,
KD-175-R4,GioStyle (4L),No,
KD-175-R4,Rush (3L),No,
KD-175-R4,Ice Packs,No,
KD-175-R5,Solar Refrigerators and Freezers,No,
KD-175-R5,Refrigerators,No,
KD-175-R5,Temperature Monitoring Devices,No,
KD-175-R5,Cold Boxes (6L),No,
KD-175-R5,GioStyle (4L),No,
KD-175-R5,Rush (3L),No,
KD-175-R5,Ice Packs,No,
KD-175-R6,Solar Refrigerators and Freezers,No,
KD-175-R6,Refrigerators,No,
KD-175-R6,Temperature Monitoring Devices,No,
KD-175-R6,Cold Boxes (6L),No,
KD-175-R6,GioStyle (4L),No,
KD-175-R6,Rush (3L),No,
KD-175-R6,Ice Packs,No,
KD-176-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-176-R1,Refrigerators,Yes,Yes
KD-176-R1,Temperature Monitoring Devices,Yes,Yes
KD-176-R1,Cold Boxes (6L),Yes,Yes
KD-176-R1,GioStyle (4L),Yes,Yes
KD-176-R1,Rush (3L),Yes,Yes
KD-176-R1,Ice Packs,Yes,No
KD-176-R2,Solar Refrigerators and Freezers,Yes,No
KD-176-R2,Refrigerators,Yes,Yes
KD-176-R2,Temperature Monitoring Devices,Yes,Yes
KD-176-R2,Cold Boxes (6L),Yes,Yes
KD-176-R2,GioStyle (4L),Yes,Yes
KD-176-R2,Rush (3L),Yes,Yes
KD-176-R2,Ice Packs,Yes,Yes
KD-176-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-176-R3,Refrigerators,Yes,Yes
KD-176-R3,Temperature Monitoring Devices,Yes,Yes
KD-176-R3,Cold Boxes (6L),Yes,Yes
KD-176-R3,GioStyle (4L),Yes,Yes
KD-176-R3,Rush (3L),Yes,No
KD-176-R3,Ice Packs,Yes,Yes
KD-176-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-176-R4,Refrigerators,Yes,Yes
KD-176-R4,Temperature Monitoring Devices,Yes,Yes
KD-176-R4,Cold Boxes (6L),Yes,Yes
KD-176-R4,GioStyle (4L),Yes,No
KD-176-R4,Rush (3L),Yes,Yes
KD-176-R4,Ice Packs,Yes,Yes
KD-176-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-176-R5,Refrigerators,Yes,Yes
KD-176-R5,Temperature Monitoring Devices,Yes,Yes
KD-176-R5,Cold Boxes (6L),Yes,Yes
KD-176-R5,GioStyle (4L),Yes,Yes
KD-176-R5,Rush (3L),Yes,No
KD-176-R5,Ice Packs,Yes,No
KD-176-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-176-R6,Refrigerators,Yes,Yes
KD-176-R6,Temperature Monitoring Devices,Yes,No
KD-176-R6,Cold Boxes (6L),Yes,No
KD-176-R6,GioStyle (4L),Yes,No
KD-176-R6,Rush (3L),Yes,Yes
KD-176-R6,Ice Packs,Yes,Yes
KD-177-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-177-R1,Refrigerators,No,
KD-177-R1,Temperature Monitoring Devices,Yes,Yes
KD-177-R1,Cold Boxes (6L),Yes,Yes
KD-177-R1,GioStyle (4L),Yes,Yes
KD-177-R1,Rush (3L),No,
KD-177-R1,Ice Packs,Yes,No
KD-177-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-177-R2,Refrigerators,No,
KD-177-R2,Temperature Monitoring Devices,Yes,Yes
KD-177-R2,Cold Boxes (6L),Yes,Yes
KD-177-R2,GioStyle (4L),Yes,Yes
KD-177-R2,Rush (3L),No,
KD-177-R2,Ice Packs,Yes,Yes
KD-177-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-177-R3,Refrigerators,No,
KD-177-R3,Temperature Monitoring Devices,Yes,Yes
KD-177-R3,Cold Boxes (6L),Yes,No
KD-177-R3,GioStyle (4L),Yes,Yes
KD-177-R3,Rush (3L),No,
KD-177-R3,Ice Packs,Yes,Yes
KD-177-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-177-R4,Refrigerators,No,
KD-177-R4,Temperature Monitoring Devices,Yes,Yes
KD-177-R4,Cold Boxes (6L),Yes,No
KD-177-R4,GioStyle (4L),Yes,Yes
KD-177-R4,Rush (3L),No,
KD-177-R4,Ice Packs,Yes,Yes
KD-177-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-177-R5,Refrigerators,No,
KD-177-R5,Temperature Monitoring Devices,Yes,Yes
KD-177-R5,Cold Boxes (6L),Yes,Yes
KD-177-R5,GioStyle (4L),Yes,Yes
KD-177-R5,Rush (3L),No,
KD-177-R5,Ice Packs,Yes,Yes
KD-177-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-177-R6,Refrigerators,No,
KD-177-R6,Temperature Monitoring Devices,Yes,Yes
KD-177-R6,Cold Boxes (6L),Yes,Yes
KD-177-R6,GioStyle (4L),Yes,Yes
KD-177-R6,Rush (3L),No,
KD-177-R6,Ice Packs,Yes,Yes
KD-178-R1,Solar Refrigerators and Freezers,Yes,No
KD-178-R1,Refrigerators,Yes,No
KD-178-R1,Temperature Monitoring Devices,Yes,No
KD-178-R1,Cold Boxes (6L),No,
KD-178-R1,GioStyle (4L),Yes,Yes
KD-178-R1,Rush (3L),No,
KD-178-R1,Ice Packs,Yes,Yes
KD-178-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-178-R2,Refrigerators,Yes,No
KD-178-R2,Temperature Monitoring Devices,Yes,Yes
KD-178-R2,Cold Boxes (6L),No,
KD-178-R2,GioStyle (4L),Yes,Yes
KD-178-R2,Rush (3L),No,
KD-178-R2,Ice Packs,Yes,Yes
KD-178-R3,Solar Refrigerators and Freezers,Yes,No
KD-178-R3,Refrigerators,Yes,Yes
KD-178-R3,Temperature Monitoring Devices,Yes,Yes
KD-178-R3,Cold Boxes (6L),No,
KD-178-R3,GioStyle (4L),Yes,Yes
KD-178-R3,Rush (3L),No,
KD-178-R3,Ice Packs,Yes,No
KD-178-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-178-R4,Refrigerators,Yes,Yes
KD-178-R4,Temperature Monitoring Devices,Yes,No
KD-178-R4,Cold Boxes (6L),No,
KD-178-R4,GioStyle (4L),Yes,Yes
KD-178-R4,Rush (3L),No,
KD-178-R4,Ice Packs,Yes,No
KD-178-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-178-R5,Refrigerators,Yes,Yes
KD-178-R5,Temperature Monitoring Devices,Yes,No
KD-178-R5,Cold Boxes (6L),No,
KD-178-R5,GioStyle (4L),Yes,Yes
KD-178-R5,Rush (3L),No,
KD-178-R5,Ice Packs,Yes,Yes
KD-178-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-178-R6,Refrigerators,Yes,Yes
KD-178-R6,Temperature Monitoring Devices,Yes,Yes
KD-178-R6,Cold Boxes (6L),No,
KD-178-R6,GioStyle (4L),Yes,Yes
KD-178-R6,Rush (3L),No,
KD-178-R6,Ice Packs,Yes,Yes
KD-179-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-179-R1,Refrigerators,Yes,Yes
KD-179-R1,Temperature Monitoring Devices,Yes,No
KD-179-R1,Cold Boxes (6L),Yes,Yes
KD-179-R1,GioStyle (4L),No,
KD-179-R1,Rush (3L),No,
KD-179-R1,Ice Packs,Yes,Yes
KD-179-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-179-R2,Refrigerators,Yes,Yes
KD-179-R2,Temperature Monitoring Devices,Yes,Yes
KD-179-R2,Cold Boxes (6L),Yes,Yes
KD-179-R2,GioStyle (4L),No,
KD-179-R2,Rush (3L),No,
KD-179-R2,Ice Packs,Yes,Yes
KD-179-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-179-R3,Refrigerators,Yes,Yes
KD-179-R3,Temperature Monitoring Devices,Yes,Yes
KD-179-R3,Cold Boxes (6L),Yes,Yes
KD-179-R3,GioStyle (4L),No,
KD-179-R3,Rush (3L),No,
KD-179-R3,Ice Packs,Yes,Yes
KD-179-R4,Solar Refrigerators and Freezers,Yes,No
KD-179-R4,Refrigerators,Yes,Yes
KD-179-R4,Temperature Monitoring Devices,Yes,Yes
KD-179-R4,Cold Boxes (6L),Yes,Yes
KD-179-R4,GioStyle (4L),No,
KD-179-R4,Rush (3L),No,
KD-179-R4,Ice Packs,Yes,No
KD-179-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-179-R5,Refrigerators,Yes,Yes
KD-179-R5,Temperature Monitoring Devices,Yes,Yes
KD-179-R5,Cold Boxes (6L),Yes,Yes
KD-179-R5,GioStyle (4L),No,
KD-179-R5,Rush (3L),No,
KD-179-R5,Ice Packs,Yes,Yes
KD-179-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-179-R6,Refrigerators,Yes,Yes
KD-179-R6,Temperature Monitoring Devices,Yes,Yes
KD-179-R6,Cold Boxes (6L),Yes,Yes
KD-179-R6,GioStyle (4L),No,
KD-179-R6,Rush (3L),No,
KD-179-R6,Ice Packs,Yes,No
KD-180-R1,Solar Refrigerators and Freezers,No,
KD-180-R1,Refrigerators,No,
KD-180-R1,Temperature Monitoring Devices,No,
KD-180-R1,Cold Boxes (6L),No,
KD-180-R1,GioStyle (4L),No,
KD-180-R1,Rush (3L),No,
KD-180-R1,Ice Packs,No,
KD-180-R2,Solar Refrigerators and Freezers,No,
KD-180-R2,Refrigerators,No,
KD-180-R2,Temperature Monitoring Devices,No,
KD-180-R2,Cold Boxes (6L),No,
KD-180-R2,GioStyle (4L),No,
KD-180-R2,Rush (3L),No,
KD-180-R2,Ice Packs,No,
KD-180-R3,Solar Refrigerators and Freezers,No,
KD-180-R3,Refrigerators,No,
KD-180-R3,Temperature Monitoring Devices,No,
KD-180-R3,Cold Boxes (6L),No,
KD-180-R3,GioStyle (4L),No,
KD-180-R3,Rush (3L),No,
KD-180-R3,Ice Packs,No,
KD-180-R4,Solar Refrigerators and Freezers,No,
KD-180-R4,Refrigerators,No,
KD-180-R4,Temperature Monitoring Devices,No,
KD-180-R4,Cold Boxes (6L),No,
KD-180-R4,GioStyle (4L),No,
KD-180-R4,Rush (3L),No,
KD-180-R4,Ice Packs,No,
KD-180-R5,Solar Refrigerators and Freezers,No,
KD-180-R5,Refrigerators,No,
KD-180-R5,Temperature Monitoring Devices,No,
KD-180-R5,Cold Boxes (6L),No,
KD-180-R5,GioStyle (4L),No,
KD-180-R5,Rush (3L),No,
KD-180-R5,Ice Packs,No,
KD-180-R6,Solar Refrigerators and Freezers,No,
KD-180-R6,Refrigerators,No,
KD-180-R6,Temperature Monitoring Devices,No,
KD-180-R6,Cold Boxes (6L),No,
KD-180-R6,GioStyle (4L),No,
KD-180-R6,Rush (3L),No,
KD-180-R6,Ice Packs,No,
KD-181-R1,Solar Refrigerators and Freezers,No,
KD-181-R1,Refrigerators,Yes,Yes
KD-181-R1,Temperature Monitoring Devices,No,
KD-181-R1,Cold Boxes (6L),Yes,Yes
KD-181-R1,GioStyle (4L),Yes,Yes
KD-181-R1,Rush (3L),Yes,Yes
KD-181-R1,Ice Packs,No,
KD-181-R2,Solar Refrigerators and Freezers,No,
KD-181-R2,Refrigerators,Yes,Yes
KD-181-R2,Temperature Monitoring Devices,No,
KD-181-R2,Cold Boxes (6L),Yes,Yes
KD-181-R2,GioStyle (4L),Yes,Yes
KD-181-R2,Rush (3L),Yes,Yes
KD-181-R2,Ice Packs,No,
KD-181-R3,Solar Refrigerators and Freezers,No,
KD-181-R3,Refrigerators,Yes,Yes
KD-181-R3,Temperature Monitoring Devices,No,
KD-181-R3,Cold Boxes (6L),Yes,No
KD-181-R3,GioStyle (4L),Yes,Yes
KD-181-R3,Rush (3L),Yes,No
KD-181-R3,Ice Packs,No,
