visit_id,cadre,reason,staff_count
KD-155-R6,CHEW,Workshop and Training,1
KD-155-R6,CHEW,Dissatisfaction with Job,1
KD-155-R6,CHEW,Access to Salary,1
KD-155-R6,CHEW,Transportation Problems,1
KD-155-R6,JCHEW,Crime,1
KD-155-R6,Medical Lab Technician,Meetings,1
KD-155-R6,Pharmacy Technician,Long Distance to Workplace,1
KD-156-R1,Nurse/Midwife,Personal Health Issues,3
KD-156-R1,Nurse/Midwife,Policy and Governance Issues,1
KD-156-R1,Nurse/Midwife,Workshop and Training,1
KD-156-R1,CHO,Weddings,1
KD-156-R1,Medical Records Officer,High Workload and Stress,1
KD-156-R1,Medical Records Officer,Long Distance to Workplace,1
KD-156-R1,Pharmacy Technician,Transportation Problems,1
KD-156-R1,Environmental Health Officer,Transportation Problems,1
KD-156-R2,Nurse/Midwife,Personal Health Issues,1
KD-156-R2,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-156-R2,Nurse/Midwife,High Workload and Stress,1
KD-156-R2,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-156-R2,Pharmacy Technician,Transportation Problems,1
KD-156-R2,Environmental Health Officer,Transportation Problems,1
KD-156-R2,Environmental Health Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-156-R3,Nurse/Midwife,Personal Health Issues,1
KD-156-R3,CHEW,Shift,1
KD-156-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-156-R3,Pharmacy Technician,Family Responsibilities,1
KD-156-R3,Environmental Health Officer,Long Distance to Workplace,1
KD-156-R4,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-156-R4,Medical Officer,Access to Salary,1
KD-156-R4,Nurse/Midwife,Access to Salary,1
KD-156-R4,Nurse/Midwife,Shift,1
KD-156-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-156-R4,Nurse/Midwife,High Workload and Stress,1
KD-156-R4,CHEW,Meetings,1
KD-156-R4,CHEW,Shift,1
KD-156-R4,Medical Lab Technician,Access to Salary,1
KD-156-R4,Medical Lab Technician,Meetings,1
KD-156-R4,Medical Lab Technician,Transportation Problems,1
KD-156-R4,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-156-R4,Medical Records Officer,Access to Salary,1
KD-156-R4,Environmental Health Officer,Dissatisfaction with Job,1
KD-156-R5,Medical Officer,Personal Health Issues,1
KD-156-R5,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",2
KD-156-R5,Nurse/Midwife,Family Responsibilities,1
KD-156-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-156-R5,CHEW,Transportation Problems,1
KD-156-R5,CHEW,High Workload and Stress,1
KD-156-R5,Medical Lab Technician,Transportation Problems,1
KD-156-R5,Medical Records Officer,Workplace Conflict,1
KD-156-R6,Medical Officer,Transportation Problems,1
KD-156-R6,Medical Officer,High Workload and Stress,1
KD-156-R6,Nurse/Midwife,Long Distance to Workplace,2
KD-156-R6,Nurse/Midwife,High Workload and Stress,1
KD-156-R6,Nurse/Midwife,Shift,1
KD-156-R6,Nurse/Midwife,Dissatisfaction with Job,1
KD-156-R6,CHEW,Family Responsibilities,2
KD-156-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-156-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-156-R6,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-156-R6,Medical Records Officer,Workplace Conflict,1
KD-156-R6,Pharmacy Technician,Policy and Governance Issues,1
KD-156-R6,Pharmacy Technician,Funeral,1
KD-157-R1,Nurse/Midwife,Long Distance to Workplace,1
KD-157-R1,Medical Lab Technician,Meetings,1
KD-157-R2,CHEW,Family Responsibilities,1
KD-157-R3,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-157-R3,Nurse/Midwife,Access to Salary,1
KD-157-R3,Environmental Health Officer,Access to Salary,1
KD-157-R4,CHO,Dissatisfaction with Salary and Benefits,1
KD-157-R4,CHEW,Shift,2
KD-157-R4,CHEW,Access to Salary,1
KD-157-R4,Medical Lab Technician,Workshop and Training,1
KD-157-R5,Medical Lab Technician,Personal Health Issues,1
KD-157-R6,CHEW,Personal Health Issues,1
KD-157-R6,CHEW,Long Distance to Workplace,1
KD-157-R6,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-157-R6,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-157-R6,Pharmacy Technician,Long Distance to Workplace,1
KD-158-R1,CHO,Shift,1
KD-158-R1,Medical Lab Technician,Workplace Conflict,1
KD-158-R1,Environmental Health Officer,Dissatisfaction with Salary and Benefits,1
KD-158-R2,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-158-R2,Environmental Health Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-158-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-158-R3,Medical Lab Technician,Personal Health Issues,1
KD-158-R4,CHEW,High Workload and Stress,1
KD-158-R4,Medical Lab Technician,Unrest,1
KD-158-R4,Environmental Health Officer,Access to Salary,1
KD-158-R5,CHO,Workshop and Training,1
KD-158-R5,CHEW,Dissatisfaction with Salary and Benefits,1
KD-158-R5,JCHEW,Workshop and Training,1
KD-158-R5,Medical Lab Technician,Family Responsibilities,1
KD-158-R5,Medical Records Officer,Personal Health Issues,1
KD-158-R6,CHO,Dissatisfaction with Job,1
KD-158-R6,CHO,Transportation Problems,1
KD-159-R1,Nurse/Midwife,Transportation Problems,1
KD-159-R1,CHO,Personal Health Issues,1
KD-159-R2,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-159-R2,Nurse/Midwife,Workshop and Training,1
KD-159-R2,Nurse/Midwife,Funeral,1
KD-159-R2,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-159-R2,CHO,Transportation Problems,2
KD-159-R2,CHO,Dissatisfaction with Salary and Benefits,1
KD-159-R2,JCHEW,Long Distance to Workplace,1
KD-159-R2,Medical Lab Technician,Transportation Problems,1
KD-159-R2,Medical Lab Technician,Access to Salary,1
KD-159-R2,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-159-R2,Environmental Health Officer,Long Distance to Workplace,1
KD-159-R2,Environmental Health Officer,Family Responsibilities,1
KD-159-R3,Medical Officer,Long Distance to Workplace,1
KD-159-R3,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-159-R3,Nurse/Midwife,Family Responsibilities,2
KD-159-R3,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-159-R3,Nurse/Midwife,Meetings,1
KD-159-R3,Nurse/Midwife,Transportation Problems,1
KD-159-R3,Nurse/Midwife,Workshop and Training,1
KD-159-R3,Nurse/Midwife,Personal Health Issues,1
KD-159-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-159-R3,JCHEW,Access to Salary,1
KD-159-R3,Medical Lab Technician,Access to Salary,1
KD-159-R3,Medical Records Officer,Transportation Problems,1
KD-159-R3,Pharmacy Technician,Shift,1
KD-159-R4,Medical Officer,Dissatisfaction with Job,1
KD-159-R4,Nurse/Midwife,Shift,2
KD-159-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-159-R4,Nurse/Midwife,Family Responsibilities,1
KD-159-R4,CHO,Access to Salary,1
KD-159-R4,CHO,Long Distance to Workplace,1
KD-159-R4,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-159-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-159-R4,Medical Lab Technician,Shift,2
KD-159-R4,Medical Lab Technician,Family Responsibilities,1
KD-159-R4,Medical Lab Technician,Meetings,1
KD-159-R4,Medical Lab Technician,Workplace Conflict,1
KD-159-R4,Medical Records Officer,"Leave (Study, Annual, Maternity, etc.)",2
KD-159-R4,Pharmacy Technician,Workshop and Training,1
KD-159-R4,Pharmacy Technician,Transportation Problems,1
KD-159-R5,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-159-R5,Nurse/Midwife,Transportation Problems,1
KD-159-R5,Nurse/Midwife,Personal Health Issues,1
KD-159-R5,CHO,Personal Health Issues,1
KD-159-R5,Medical Lab Technician,Family Responsibilities,1
KD-159-R6,Medical Officer,Long Distance to Workplace,1
KD-159-R6,Nurse/Midwife,Family Responsibilities,2
KD-159-R6,Nurse/Midwife,Workshop and Training,1
KD-159-R6,Nurse/Midwife,Personal Health Issues,1
KD-159-R6,Medical Lab Technician,Shift,1
KD-159-R6,Environmental Health Officer,Personal Health Issues,1
KD-160-R1,CHO,Dissatisfaction with Salary and Benefits,1
KD-160-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-160-R2,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-160-R2,Nurse/Midwife,Dissatisfaction with Job,1
KD-160-R2,JCHEW,Lack of Professional Development Opportunities,1
KD-160-R3,Nurse/Midwife,Meetings,1
KD-160-R3,Nurse/Midwife,Unrest,1
KD-160-R3,CHO,Family Responsibilities,1
KD-160-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-160-R3,CHEW,Shift,1
KD-160-R3,JCHEW,Personal Health Issues,1
KD-160-R4,CHO,Workshop and Training,1
KD-160-R4,CHEW,Workshop and Training,1
KD-160-R4,JCHEW,Access to Salary,1
KD-160-R4,Medical Lab Technician,Family Responsibilities,1
KD-160-R4,Medical Records Officer,Family Responsibilities,1
KD-160-R5,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-160-R5,CHEW,Transportation Problems,1
KD-160-R5,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-160-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-161-R1,Medical Officer,Long Distance to Workplace,1
KD-161-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-161-R2,CHEW,Long Distance to Workplace,1
KD-161-R3,Nurse/Midwife,Access to Salary,1
KD-161-R3,CHEW,Weddings,1
KD-161-R4,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-161-R4,Medical Lab Technician,Funeral,1
KD-161-R4,Pharmacy Technician,Shift,1
KD-161-R5,JCHEW,Dissatisfaction with Job,1
KD-161-R5,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-161-R5,Pharmacy Technician,Dissatisfaction with Salary and Benefits,1
KD-161-R6,CHEW,Personal Health Issues,1
KD-161-R6,JCHEW,High Workload and Stress,1
KD-162-R2,CHEW,Shift,1
KD-162-R2,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-162-R2,Medical Lab Technician,Workshop and Training,1
KD-162-R3,CHEW,Access to Salary,1
KD-162-R3,CHEW,Personal Health Issues,1
KD-162-R3,CHEW,Transportation Problems,1
KD-162-R3,Medical Lab Technician,Access to Salary,1
KD-162-R4,CHO,Transportation Problems,1
KD-162-R4,CHEW,Personal Health Issues,1
KD-162-R4,CHEW,Transportation Problems,1
KD-162-R5,CHEW,Shift,2
KD-162-R6,CHEW,Workshop and Training,1
KD-163-R1,Medical Officer,Policy and Governance Issues,1
KD-163-R1,Medical Officer,Dissatisfaction with Job,1
KD-163-R1,Nurse/Midwife,Workshop and Training,1
KD-163-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-163-R1,CHEW,Personal Health Issues,1
KD-163-R1,Medical Lab Technician,Access to Salary,1
KD-163-R1,Pharmacy Technician,Long Distance to Workplace,1
KD-163-R2,Medical Records Officer,Long Distance to Workplace,1
KD-163-R3,Medical Officer,Meetings,1
KD-163-R3,Medical Officer,Weddings,1
KD-163-R3,Nurse/Midwife,Weddings,1
KD-163-R3,CHO,Personal Health Issues,1
KD-163-R3,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-163-R4,Nurse/Midwife,Transportation Problems,1
KD-163-R4,CHO,Access to Salary,1
KD-163-R4,CHEW,Access to Salary,1
KD-163-R4,Medical Lab Technician,Long Distance to Workplace,1
KD-163-R4,Medical Lab Technician,Workplace Conflict,1
KD-163-R4,Pharmacy Technician,Dissatisfaction with Salary and Benefits,1
KD-163-R5,Nurse/Midwife,Workshop and Training,1
KD-163-R5,CHEW,Shift,1
KD-163-R6,CHEW,Family Responsibilities,1
KD-163-R6,CHEW,Personal Health Issues,1
KD-163-R6,Pharmacy Technician,Unrest,1
KD-164-R1,Medical Lab Technician,Personal Health Issues,1
KD-164-R3,CHEW,Long Distance to Workplace,1
KD-164-R3,JCHEW,Lack of Professional Development Opportunities,1
KD-164-R3,Medical Lab Technician,Workshop and Training,1
KD-164-R4,CHEW,Weddings,1
KD-164-R4,JCHEW,Transportation Problems,1
KD-164-R5,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-164-R6,CHEW,Dissatisfaction with Job,1
KD-165-R1,Nurse/Midwife,Policy and Governance Issues,1
KD-165-R1,Medical Records Officer,Workshop and Training,1
KD-165-R2,Nurse/Midwife,Dissatisfaction with Job,1
KD-165-R2,CHEW,Family Responsibilities,1
KD-165-R2,Medical Lab Technician,Workshop and Training,1
KD-165-R3,Medical Officer,Personal Health Issues,1
KD-165-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-165-R3,Nurse/Midwife,Transportation Problems,1
KD-165-R3,CHEW,Personal Health Issues,1
KD-165-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-165-R4,Nurse/Midwife,Personal Health Issues,1
KD-165-R4,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-165-R4,CHEW,Workshop and Training,3
KD-165-R4,JCHEW,Family Responsibilities,1
KD-165-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-165-R4,JCHEW,Access to Salary,1
KD-165-R4,JCHEW,Workshop and Training,1
KD-165-R4,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-165-R4,Medical Records Officer,Dissatisfaction with Salary and Benefits,1
KD-165-R4,Pharmacy Technician,Meetings,1
KD-165-R5,Nurse/Midwife,Meetings,1
KD-165-R5,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-165-R5,Nurse/Midwife,Transportation Problems,1
KD-165-R5,CHEW,Access to Salary,2
KD-165-R5,JCHEW,Weddings,2
KD-165-R5,JCHEW,Long Distance to Workplace,1
KD-165-R5,Pharmacy Technician,Shift,1
KD-165-R6,Nurse/Midwife,Transportation Problems,1
KD-165-R6,CHEW,Access to Salary,1
KD-165-R6,CHEW,Personal Health Issues,1
KD-165-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-165-R6,CHEW,Meetings,1
KD-165-R6,JCHEW,Shift,1
KD-165-R6,JCHEW,Access to Salary,1
KD-165-R6,Pharmacy Technician,Shift,1
KD-166-R1,Medical Officer,Shift,1
KD-166-R1,CHEW,Access to Salary,1
KD-166-R1,CHEW,Lack of Professional Development Opportunities,1
KD-166-R1,CHEW,Dissatisfaction with Job,1
KD-166-R1,CHEW,Family Responsibilities,1
KD-166-R1,Medical Lab Technician,Transportation Problems,1
KD-166-R1,Pharmacy Technician,Access to Salary,1
KD-166-R3,CHEW,Access to Salary,1
KD-166-R3,Medical Lab Technician,Personal Health Issues,1
KD-166-R3,Pharmacy Technician,Weddings,1
KD-166-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-166-R4,CHEW,Meetings,1
KD-166-R4,CHEW,Workshop and Training,1
KD-166-R4,Medical Lab Technician,Access to Salary,1
KD-166-R4,Medical Lab Technician,Unrest,1
KD-166-R4,Pharmacy Technician,Shift,1
KD-166-R5,Nurse/Midwife,Funeral,1
KD-166-R5,JCHEW,Family Responsibilities,1
KD-166-R6,Medical Officer,Shift,1
KD-166-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-167-R1,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-167-R1,JCHEW,Family Responsibilities,1
KD-167-R1,JCHEW,Dissatisfaction with Job,1
KD-167-R1,JCHEW,Workshop and Training,1
KD-167-R2,CHEW,Personal Health Issues,1
KD-167-R2,JCHEW,Meetings,1
KD-167-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-167-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-167-R3,Medical Records Officer,Shift,1
KD-167-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-167-R6,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-168-R1,Nurse/Midwife,Meetings,1
KD-168-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-168-R1,JCHEW,Family Responsibilities,1
KD-168-R1,Environmental Health Officer,Shift,1
KD-168-R2,Nurse/Midwife,Long Distance to Workplace,1
KD-168-R2,CHO,Shift,1
KD-168-R2,CHEW,Weddings,1
KD-168-R3,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-168-R3,Nurse/Midwife,Access to Salary,1
KD-168-R3,CHEW,Crime,1
KD-168-R4,Nurse/Midwife,Shift,1
KD-168-R4,CHO,Transportation Problems,1
KD-168-R4,Medical Lab Technician,Personal Health Issues,1
KD-168-R4,Medical Records Officer,Transportation Problems,1
KD-168-R4,Environmental Health Officer,Family Responsibilities,1
KD-168-R5,Nurse/Midwife,Personal Health Issues,1
KD-168-R5,Nurse/Midwife,Weddings,1
KD-168-R5,Nurse/Midwife,Workshop and Training,1
KD-168-R5,CHEW,High Workload and Stress,1
KD-168-R5,Environmental Health Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-168-R6,JCHEW,Family Responsibilities,1
KD-169-R1,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-169-R1,CHEW,Funeral,1
KD-169-R1,CHEW,Shift,1
KD-169-R1,CHEW,Access to Salary,1
KD-169-R1,CHEW,Long Distance to Workplace,1
KD-169-R1,JCHEW,Transportation Problems,1
KD-169-R1,JCHEW,Access to Salary,1
KD-169-R2,CHEW,Workplace Conflict,1
KD-169-R2,CHEW,Access to Salary,1
KD-169-R2,JCHEW,High Workload and Stress,1
KD-169-R2,Medical Records Officer,Transportation Problems,1
KD-169-R2,Pharmacy Technician,High Workload and Stress,1
KD-169-R3,Nurse/Midwife,Access to Salary,1
KD-169-R3,CHEW,Shift,1
KD-169-R3,Medical Lab Technician,Funeral,1
KD-169-R4,JCHEW,Personal Health Issues,1
KD-169-R4,JCHEW,Meetings,1
KD-169-R5,Nurse/Midwife,Family Responsibilities,1
KD-169-R5,CHEW,Dissatisfaction with Job,1
KD-169-R5,CHEW,Lack of Professional Development Opportunities,1
KD-169-R5,JCHEW,Shift,1
KD-169-R6,CHEW,Dissatisfaction with Job,1
KD-169-R6,CHEW,Access to Salary,1
KD-170-R2,Nurse/Midwife,Personal Health Issues,1
KD-170-R2,Medical Lab Technician,Personal Health Issues,1
KD-170-R3,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-170-R4,CHO,Shift,1
KD-170-R4,JCHEW,Access to Salary,1
KD-170-R4,JCHEW,Workshop and Training,1
KD-170-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-170-R5,CHO,Dissatisfaction with Salary and Benefits,1
KD-170-R6,Nurse/Midwife,Workshop and Training,1
KD-170-R6,Nurse/Midwife,Shift,1
KD-170-R6,JCHEW,Dissatisfaction with Job,1
KD-170-R6,Medical Lab Technician,Dissatisfaction with Job,1
KD-171-R1,JCHEW,Long Distance to Workplace,1
KD-171-R1,JCHEW,Meetings,1
KD-171-R2,Nurse/Midwife,Shift,1
KD-171-R2,JCHEW,Policy and Governance Issues,1
KD-171-R2,Pharmacy Technician,Transportation Problems,1
KD-171-R3,Nurse/Midwife,Shift,1
KD-171-R3,CHEW,Policy and Governance Issues,1
KD-171-R3,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-171-R4,CHEW,Weddings,1
KD-171-R4,JCHEW,Poor Health Facility Infrastructure,1
KD-171-R4,JCHEW,Personal Health Issues,1
KD-171-R4,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-171-R4,Pharmacy Technician,Long Distance to Workplace,1
KD-171-R5,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-171-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-171-R5,JCHEW,Personal Health Issues,1
KD-171-R5,JCHEW,Lack of Professional Development Opportunities,1
KD-171-R6,Nurse/Midwife,Funeral,1
KD-171-R6,Medical Lab Technician,Workshop and Training,1
KD-172-R1,CHEW,Personal Health Issues,1
KD-172-R2,CHEW,Shift,1
KD-172-R4,JCHEW,High Workload and Stress,1
KD-172-R5,JCHEW,Meetings,1
KD-172-R6,CHEW,Shift,1
KD-173-R1,Medical Records Officer,Dissatisfaction with Salary and Benefits,1
KD-173-R1,Pharmacy Technician,Access to Salary,1
KD-173-R2,CHEW,Long Distance to Workplace,1
KD-173-R3,JCHEW,Funeral,1
KD-173-R3,Medical Lab Technician,Dissatisfaction with Job,1
KD-173-R3,Medical Records Officer,Transportation Problems,1
KD-173-R3,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-173-R4,Medical Officer,Family Responsibilities,1
KD-173-R4,Nurse/Midwife,Access to Salary,1
KD-173-R4,Nurse/Midwife,High Workload and Stress,1
KD-173-R4,CHO,Personal Health Issues,1
KD-173-R4,CHEW,Access to Salary,1
KD-173-R4,CHEW,Workshop and Training,1
KD-173-R4,JCHEW,Long Distance to Workplace,1
KD-173-R4,JCHEW,Access to Salary,1
KD-173-R4,Pharmacy Technician,Access to Salary,1
KD-173-R5,CHO,Personal Health Issues,1
KD-173-R5,Medical Records Officer,Shift,1
KD-173-R6,Nurse/Midwife,Access to Salary,1
KD-173-R6,JCHEW,Access to Salary,2
KD-173-R6,Medical Records Officer,Access to Salary,1
KD-173-R6,Pharmacy Technician,Shift,1
KD-173-R6,Pharmacy Technician,Dissatisfaction with Salary and Benefits,1
KD-174-R4,CHEW,Workshop and Training,1
KD-175-R1,Medical Officer,Access to Salary,1
KD-175-R1,JCHEW,Dissatisfaction with Job,1
KD-175-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-175-R2,CHEW,Dissatisfaction with Salary and Benefits,1
KD-175-R2,JCHEW,Dissatisfaction with Job,1
KD-175-R2,JCHEW,Access to Salary,1
KD-175-R2,JCHEW,Unrest,1
KD-175-R2,Medical Records Officer,Meetings,1
KD-175-R3,Medical Officer,Funeral,1
KD-175-R3,CHEW,Dissatisfaction with Salary and Benefits,1
KD-175-R3,JCHEW,Shift,1
KD-175-R3,JCHEW,Workshop and Training,1
KD-175-R3,Medical Records Officer,Long Distance to Workplace,1
KD-175-R4,CHEW,High Workload and Stress,1
KD-175-R4,JCHEW,Meetings,1
KD-175-R4,JCHEW,Shift,1
KD-175-R5,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-175-R5,JCHEW,Workshop and Training,1
KD-175-R6,Medical Records Officer,Crime,1
KD-176-R1,JCHEW,Access to Salary,1
KD-176-R2,CHEW,High Workload and Stress,1
KD-176-R2,Medical Lab Technician,Personal Health Issues,1
KD-176-R3,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-176-R4,CHEW,Personal Health Issues,1
KD-176-R4,Medical Lab Technician,Funeral,1
KD-176-R5,JCHEW,Shift,1
KD-176-R5,Medical Records Officer,Shift,1
KD-176-R6,JCHEW,Lack of Professional Development Opportunities,1
KD-176-R6,Pharmacy Technician,Transportation Problems,1
KD-176-R6,Environmental Health Officer,Shift,1
KD-177-R1,JCHEW,Family Responsibilities,1
KD-177-R2,CHEW,Shift,1
KD-177-R3,CHEW,Lack of Professional Development Opportunities,1
KD-177-R3,JCHEW,Shift,1
KD-177-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-177-R5,CHEW,Personal Health Issues,1
KD-177-R5,JCHEW,Workshop and Training,1
KD-178-R1,CHEW,Meetings,1
KD-178-R1,CHEW,Workshop and Training,1
KD-178-R1,CHEW,Personal Health Issues,1
KD-178-R1,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-178-R2,Nurse/Midwife,Long Distance to Workplace,1
KD-178-R2,Nurse/Midwife,Access to Salary,1
KD-178-R2,CHEW,Transportation Problems,1
KD-178-R3,CHEW,Meetings,1
KD-178-R3,CHEW,Personal Health Issues,1
KD-178-R3,CHEW,Funeral,1
KD-178-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-178-R4,Nurse/Midwife,Unrest,1
KD-178-R4,CHEW,Policy and Governance Issues,1
KD-178-R4,CHEW,Access to Salary,1
KD-178-R4,CHEW,Personal Health Issues,1
