visit_id,service,offered,dedicated_days,all_planned_sessions_conducted,reason_not_conducted
KD-149-R2,IMCI,Yes,Specific days,Yes,
KD-149-R2,Malaria,Yes,On needs basis,Yes,
KD-149-R2,Labour and Delivery,Yes,On needs basis,No,Low community turnout / community resistance
KD-149-R2,Family Planning,Yes,MTWTF,No,Low community turnout / community resistance
KD-149-R3,Immunization,No,,,
KD-149-R3,Nutrition,No,,,
KD-149-R3,Antenatal Care,Yes,Specific days,Yes,
KD-149-R3,Postnatal Care,Yes,Specific days,Yes,
KD-149-R3,IMCI,Yes,MTWTF,Yes,
KD-149-R3,Malaria,Yes,Specific days,Yes,
KD-149-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-149-R3,Family Planning,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-149-R4,Immunization,No,,,
KD-149-R4,Nutrition,No,,,
KD-149-R4,Antenatal Care,Yes,On needs basis,No,Low community turnout / community resistance
KD-149-R4,Postnatal Care,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-149-R4,IMCI,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-149-R4,Malaria,Yes,On needs basis,Yes,
KD-149-R4,Labour and Delivery,Yes,Specific days,No,Low community turnout / community resistance
KD-149-R4,Family Planning,Yes,MTWTF,Yes,
KD-149-R5,Immunization,No,,,
KD-149-R5,Nutrition,No,,,
KD-149-R5,Antenatal Care,Yes,MTWTF,Yes,
KD-149-R5,Postnatal Care,Yes,MTWTF,Yes,
KD-149-R5,IMCI,Yes,On needs basis,Yes,
KD-149-R5,Malaria,Yes,MTWTF,Yes,
KD-149-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-149-R5,Family Planning,Yes,Specific days,Yes,
KD-149-R6,Immunization,No,,,
KD-149-R6,Nutrition,No,,,
KD-149-R6,Antenatal Care,Yes,On needs basis,Yes,
KD-149-R6,Postnatal Care,Yes,MTWTFSS,Yes,
KD-149-R6,IMCI,Yes,Specific days,Yes,
KD-149-R6,Malaria,Yes,MTWTF,Yes,
KD-149-R6,Labour and Delivery,Yes,On needs basis,Yes,
KD-149-R6,Family Planning,Yes,Specific days,Yes,
KD-150-R1,Immunization,Yes,MTWTFSS,Yes,
KD-150-R1,Nutrition,Yes,Specific days,Yes,
KD-150-R1,Antenatal Care,Yes,On needs basis,Yes,
KD-150-R1,Postnatal Care,Yes,MTWTF,Yes,
KD-150-R1,IMCI,No,,,
KD-150-R1,Malaria,Yes,Specific days,Yes,
KD-150-R1,Labour and Delivery,Yes,MTWTF,Yes,
KD-150-R1,Family Planning,Yes,On needs basis,Yes,
KD-150-R2,Immunization,Yes,Specific days,Yes,
KD-150-R2,Nutrition,Yes,On needs basis,Yes,
KD-150-R2,Antenatal Care,Yes,MTWTF,Yes,
KD-150-R2,Postnatal Care,Yes,Specific days,Yes,
KD-150-R2,IMCI,No,,,
KD-150-R2,Malaria,Yes,MTWTF,Yes,
KD-150-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-150-R2,Family Planning,Yes,Specific days,Yes,
KD-150-R3,Immunization,Yes,MTWTF,No,Cold chain equipment failure
KD-150-R3,Nutrition,Yes,MTWTF,Yes,
KD-150-R3,Antenatal Care,Yes,Specific days,Yes,
KD-150-R3,Postnatal Care,Yes,MTWTF,Yes,
KD-150-R3,IMCI,No,,,
KD-150-R3,Malaria,Yes,Specific days,Yes,
KD-150-R3,Labour and Delivery,Yes,MTWTF,Yes,
KD-150-R3,Family Planning,Yes,Specific days,Yes,
KD-150-R4,Immunization,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-150-R4,Nutrition,Yes,MTWTF,Yes,
KD-150-R4,Antenatal Care,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-150-R4,Postnatal Care,Yes,Specific days,Yes,
KD-150-R4,IMCI,No,,,
KD-150-R4,Malaria,Yes,MTWTFSS,Yes,
KD-150-R4,Labour and Delivery,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-150-R4,Family Planning,Yes,Specific days,Yes,
KD-150-R5,Immunization,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-150-R5,Nutrition,Yes,Specific days,Yes,
KD-150-R5,Antenatal Care,Yes,MTWTF,Yes,
KD-150-R5,Postnatal Care,Yes,MTWTF,Yes,
KD-150-R5,IMCI,No,,,
KD-150-R5,Malaria,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-150-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-150-R5,Family Planning,Yes,Specific days,Yes,
KD-150-R6,Immunization,Yes,On needs basis,Yes,
KD-150-R6,Nutrition,Yes,Specific days,Yes,
KD-150-R6,Antenatal Care,Yes,MTWTFSS,Yes,
KD-150-R6,Postnatal Care,Yes,MTWTF,Yes,
KD-150-R6,IMCI,No,,,
KD-150-R6,Malaria,Yes,MTWTF,Yes,
KD-150-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-150-R6,Family Planning,Yes,Specific days,Yes,
KD-151-R1,Immunization,No,,,
KD-151-R1,Nutrition,Yes,Specific days,Yes,
KD-151-R1,Antenatal Care,Yes,Specific days,Yes,
KD-151-R1,Postnatal Care,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-151-R1,IMCI,Yes,Specific days,Yes,
KD-151-R1,Malaria,Yes,MTWTF,Yes,
KD-151-R1,Labour and Delivery,No,,,
KD-151-R1,Family Planning,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-151-R2,Immunization,No,,,
KD-151-R2,Nutrition,Yes,MTWTF,Yes,
KD-151-R2,Antenatal Care,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-151-R2,Postnatal Care,Yes,MTWTF,Yes,
KD-151-R2,IMCI,Yes,MTWTF,Yes,
KD-151-R2,Malaria,Yes,MTWTFSS,Yes,
KD-151-R2,Labour and Delivery,No,,,
KD-151-R2,Family Planning,Yes,MTWTF,Yes,
KD-151-R3,Immunization,No,,,
KD-151-R3,Nutrition,Yes,Specific days,Yes,
KD-151-R3,Antenatal Care,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-151-R3,Postnatal Care,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-151-R3,IMCI,Yes,Specific days,Yes,
KD-151-R3,Malaria,Yes,MTWTFSS,No,"Staff unavailable (leave, redeployment, strike)"
KD-151-R3,Labour and Delivery,No,,,
KD-151-R3,Family Planning,Yes,MTWTF,Yes,
KD-151-R4,Immunization,No,,,
KD-151-R4,Nutrition,Yes,Specific days,Yes,
KD-151-R4,Antenatal Care,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-151-R4,Postnatal Care,Yes,MTWTF,Yes,
KD-151-R4,IMCI,Yes,MTWTF,Yes,
KD-151-R4,Malaria,Yes,MTWTFSS,Yes,
KD-151-R4,Labour and Delivery,No,,,
KD-151-R4,Family Planning,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-151-R5,Immunization,No,,,
KD-151-R5,Nutrition,Yes,Specific days,Yes,
KD-151-R5,Antenatal Care,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-151-R5,Postnatal Care,Yes,Specific days,No,Lack of transportation or logistics support
KD-151-R5,IMCI,Yes,Specific days,Yes,
KD-151-R5,Malaria,Yes,MTWTF,Yes,
KD-151-R5,Labour and Delivery,No,,,
KD-151-R5,Family Planning,Yes,Specific days,Yes,
KD-151-R6,Immunization,No,,,
KD-151-R6,Nutrition,Yes,Specific days,Yes,
KD-151-R6,Antenatal Care,Yes,MTWTF,Yes,
KD-151-R6,Postnatal Care,Yes,Specific days,Yes,
KD-151-R6,IMCI,Yes,Specific days,Yes,
KD-151-R6,Malaria,Yes,MTWTF,Yes,
KD-151-R6,Labour and Delivery,No,,,
KD-151-R6,Family Planning,Yes,MTWTF,Yes,
KD-152-R1,Immunization,Yes,MTWTF,Yes,
KD-152-R1,Nutrition,No,,,
KD-152-R1,Antenatal Care,Yes,MTWTF,Yes,
KD-152-R1,Postnatal Care,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-152-R1,IMCI,No,,,
KD-152-R1,Malaria,Yes,Specific days,Yes,
KD-152-R1,Labour and Delivery,Yes,Specific days,Yes,
KD-152-R1,Family Planning,No,,,
KD-152-R2,Immunization,Yes,Specific days,Yes,
KD-152-R2,Nutrition,No,,,
KD-152-R2,Antenatal Care,Yes,MTWTFSS,Yes,
KD-152-R2,Postnatal Care,Yes,Specific days,No,Weather or environmental conditions
KD-152-R2,IMCI,No,,,
KD-152-R2,Malaria,Yes,MTWTF,Yes,
KD-152-R2,Labour and Delivery,Yes,MTWTFSS,Yes,
KD-152-R2,Family Planning,No,,,
KD-152-R3,Immunization,Yes,Specific days,Yes,
KD-152-R3,Nutrition,No,,,
KD-152-R3,Antenatal Care,Yes,Specific days,Yes,
KD-152-R3,Postnatal Care,Yes,MTWTFSS,Yes,
KD-152-R3,IMCI,No,,,
KD-152-R3,Malaria,Yes,MTWTFSS,No,"Staff unavailable (leave, redeployment, strike)"
KD-152-R3,Labour and Delivery,Yes,MTWTF,Yes,
KD-152-R3,Family Planning,No,,,
KD-152-R4,Immunization,Yes,Specific days,Yes,
KD-152-R4,Nutrition,No,,,
KD-152-R4,Antenatal Care,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-152-R4,Postnatal Care,Yes,MTWTF,Yes,
KD-152-R4,IMCI,No,,,
KD-152-R4,Malaria,Yes,Specific days,Yes,
KD-152-R4,Labour and Delivery,Yes,MTWTFSS,No,"Attending training, meeting, or other official assignment"
KD-152-R4,Family Planning,No,,,
KD-152-R5,Immunization,Yes,Specific days,Yes,
KD-152-R5,Nutrition,No,,,
KD-152-R5,Antenatal Care,Yes,Specific days,Yes,
KD-152-R5,Postnatal Care,Yes,Specific days,Yes,
KD-152-R5,IMCI,No,,,
KD-152-R5,Malaria,Yes,MTWTFSS,Yes,
KD-152-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-152-R5,Family Planning,No,,,
KD-152-R6,Immunization,Yes,MTWTF,Yes,
KD-152-R6,Nutrition,No,,,
KD-152-R6,Antenatal Care,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-152-R6,Postnatal Care,Yes,Specific days,Yes,
KD-152-R6,IMCI,No,,,
KD-152-R6,Malaria,Yes,Specific days,Yes,
KD-152-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-152-R6,Family Planning,No,,,
KD-153-R1,Immunization,Yes,On needs basis,Yes,
KD-153-R1,Nutrition,Yes,MTWTF,Yes,
KD-153-R1,Antenatal Care,Yes,Specific days,Yes,
KD-153-R1,Postnatal Care,Yes,Specific days,Yes,
KD-153-R1,IMCI,Yes,MTWTF,Yes,
KD-153-R1,Malaria,Yes,On needs basis,Yes,
KD-153-R1,Labour and Delivery,Yes,MTWTF,Yes,
KD-153-R1,Family Planning,Yes,On needs basis,Yes,
KD-153-R2,Immunization,Yes,Specific days,Yes,
KD-153-R2,Nutrition,Yes,MTWTF,Yes,
KD-153-R2,Antenatal Care,Yes,Specific days,Yes,
KD-153-R2,Postnatal Care,Yes,MTWTF,Yes,
KD-153-R2,IMCI,Yes,MTWTF,Yes,
KD-153-R2,Malaria,Yes,On needs basis,Yes,
KD-153-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-153-R2,Family Planning,Yes,Specific days,Yes,
KD-153-R3,Immunization,Yes,Specific days,Yes,
KD-153-R3,Nutrition,Yes,Specific days,Yes,
KD-153-R3,Antenatal Care,Yes,MTWTF,Yes,
KD-153-R3,Postnatal Care,Yes,MTWTF,Yes,
KD-153-R3,IMCI,Yes,Specific days,Yes,
KD-153-R3,Malaria,Yes,Specific days,Yes,
KD-153-R3,Labour and Delivery,Yes,On needs basis,Yes,
KD-153-R3,Family Planning,Yes,MTWTF,Yes,
KD-153-R4,Immunization,Yes,Specific days,Yes,
KD-153-R4,Nutrition,Yes,Specific days,Yes,
KD-153-R4,Antenatal Care,Yes,Specific days,Yes,
KD-153-R4,Postnatal Care,Yes,MTWTF,Yes,
KD-153-R4,IMCI,Yes,MTWTFSS,Yes,
KD-153-R4,Malaria,Yes,Specific days,No,Cold chain equipment failure
KD-153-R4,Labour and Delivery,Yes,MTWTF,Yes,
KD-153-R4,Family Planning,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-153-R5,Immunization,Yes,MTWTFSS,Yes,
KD-153-R5,Nutrition,Yes,Specific days,Yes,
KD-153-R5,Antenatal Care,Yes,Specific days,Yes,
KD-153-R5,Postnatal Care,Yes,Specific days,Yes,
KD-153-R5,IMCI,Yes,Specific days,Yes,
KD-153-R5,Malaria,Yes,On needs basis,Yes,
KD-153-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-153-R5,Family Planning,Yes,On needs basis,Yes,
KD-153-R6,Immunization,Yes,On needs basis,Yes,
KD-153-R6,Nutrition,Yes,Specific days,Yes,
KD-153-R6,Antenatal Care,Yes,MTWTF,Yes,
KD-153-R6,Postnatal Care,Yes,Specific days,Yes,
KD-153-R6,IMCI,Yes,Specific days,Yes,
KD-153-R6,Malaria,Yes,On needs basis,Yes,
KD-153-R6,Labour and Delivery,Yes,MTWTF,Yes,
KD-153-R6,Family Planning,Yes,Specific days,Yes,
KD-154-R1,Immunization,Yes,MTWTF,No,Weather or environmental conditions
KD-154-R1,Nutrition,Yes,MTWTF,Yes,
KD-154-R1,Antenatal Care,Yes,Specific days,Yes,
KD-154-R1,Postnatal Care,Yes,On needs basis,Yes,
KD-154-R1,IMCI,Yes,MTWTF,Yes,
KD-154-R1,Malaria,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-154-R1,Labour and Delivery,Yes,Specific days,Yes,
KD-154-R1,Family Planning,Yes,Specific days,Yes,
KD-154-R2,Immunization,Yes,Specific days,Yes,
KD-154-R2,Nutrition,Yes,Specific days,Yes,
KD-154-R2,Antenatal Care,Yes,Specific days,Yes,
KD-154-R2,Postnatal Care,Yes,On needs basis,Yes,
KD-154-R2,IMCI,Yes,Specific days,Yes,
KD-154-R2,Malaria,Yes,On needs basis,Yes,
KD-154-R2,Labour and Delivery,Yes,On needs basis,Yes,
KD-154-R2,Family Planning,Yes,MTWTFSS,Yes,
KD-154-R3,Immunization,Yes,MTWTF,Yes,
KD-154-R3,Nutrition,Yes,Specific days,Yes,
KD-154-R3,Antenatal Care,Yes,MTWTF,Yes,
KD-154-R3,Postnatal Care,Yes,On needs basis,Yes,
KD-154-R3,IMCI,Yes,On needs basis,Yes,
KD-154-R3,Malaria,Yes,MTWTF,Yes,
KD-154-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-154-R3,Family Planning,Yes,MTWTF,Yes,
KD-154-R4,Immunization,Yes,On needs basis,No,"Facility closed (holiday, strike, renovation)"
KD-154-R4,Nutrition,Yes,MTWTF,Yes,
KD-154-R4,Antenatal Care,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-154-R4,Postnatal Care,Yes,MTWTF,Yes,
KD-154-R4,IMCI,Yes,MTWTF,Yes,
KD-154-R4,Malaria,Yes,On needs basis,Yes,
KD-154-R4,Labour and Delivery,Yes,On needs basis,Yes,
KD-154-R4,Family Planning,Yes,Specific days,Yes,
KD-154-R5,Immunization,Yes,On needs basis,Yes,
KD-154-R5,Nutrition,Yes,MTWTF,Yes,
KD-154-R5,Antenatal Care,Yes,Specific days,Yes,
KD-154-R5,Postnatal Care,Yes,Specific days,Yes,
KD-154-R5,IMCI,Yes,Specific days,Yes,
KD-154-R5,Malaria,Yes,Specific days,Yes,
KD-154-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-154-R5,Family Planning,Yes,On needs basis,No,Low community turnout / community resistance
KD-154-R6,Immunization,Yes,On needs basis,No,"Staff unavailable (leave, redeployment, strike)"
KD-154-R6,Nutrition,Yes,Specific days,Yes,
KD-154-R6,Antenatal Care,Yes,Specific days,Yes,
KD-154-R6,Postnatal Care,Yes,Specific days,Yes,
KD-154-R6,IMCI,Yes,On needs basis,Yes,
KD-154-R6,Malaria,Yes,On needs basis,Yes,
KD-154-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-154-R6,Family Planning,Yes,MTWTF,Yes,
KD-155-R1,Immunization,Yes,Specific days,Yes,
KD-155-R1,Nutrition,No,,,
KD-155-R1,Antenatal Care,Yes,Specific days,Yes,
KD-155-R1,Postnatal Care,Yes,Specific days,Yes,
KD-155-R1,IMCI,No,,,
KD-155-R1,Malaria,Yes,Specific days,Yes,
KD-155-R1,Labour and Delivery,Yes,MTWTF,Yes,
KD-155-R1,Family Planning,Yes,Specific days,Yes,
KD-155-R2,Immunization,Yes,Specific days,Yes,
KD-155-R2,Nutrition,No,,,
KD-155-R2,Antenatal Care,Yes,On needs basis,Yes,
KD-155-R2,Postnatal Care,Yes,MTWTFSS,Yes,
KD-155-R2,IMCI,No,,,
KD-155-R2,Malaria,Yes,Specific days,Yes,
KD-155-R2,Labour and Delivery,Yes,MTWTF,Yes,
KD-155-R2,Family Planning,Yes,Specific days,Yes,
KD-155-R3,Immunization,Yes,MTWTFSS,Yes,
KD-155-R3,Nutrition,No,,,
KD-155-R3,Antenatal Care,Yes,MTWTF,Yes,
KD-155-R3,Postnatal Care,Yes,MTWTF,Yes,
KD-155-R3,IMCI,No,,,
KD-155-R3,Malaria,Yes,Specific days,Yes,
KD-155-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-155-R3,Family Planning,Yes,MTWTF,Yes,
KD-155-R4,Immunization,Yes,MTWTF,Yes,
KD-155-R4,Nutrition,No,,,
KD-155-R4,Antenatal Care,Yes,MTWTFSS,Yes,
KD-155-R4,Postnatal Care,Yes,Specific days,Yes,
KD-155-R4,IMCI,No,,,
KD-155-R4,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-155-R4,Labour and Delivery,Yes,Specific days,Yes,
KD-155-R4,Family Planning,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-155-R5,Immunization,Yes,MTWTFSS,Yes,
KD-155-R5,Nutrition,No,,,
KD-155-R5,Antenatal Care,Yes,Specific days,Yes,
KD-155-R5,Postnatal Care,Yes,MTWTF,Yes,
KD-155-R5,IMCI,No,,,
KD-155-R5,Malaria,Yes,MTWTF,Yes,
KD-155-R5,Labour and Delivery,Yes,MTWTFSS,Yes,
KD-155-R5,Family Planning,Yes,Specific days,Yes,
KD-155-R6,Immunization,Yes,Specific days,Yes,
KD-155-R6,Nutrition,No,,,
KD-155-R6,Antenatal Care,Yes,Specific days,Yes,
KD-155-R6,Postnatal Care,Yes,MTWTFSS,Yes,
KD-155-R6,IMCI,No,,,
KD-155-R6,Malaria,Yes,MTWTFSS,Yes,
KD-155-R6,Labour and Delivery,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-155-R6,Family Planning,Yes,Specific days,Yes,
KD-156-R1,Immunization,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-156-R1,Nutrition,No,,,
KD-156-R1,Antenatal Care,No,,,
KD-156-R1,Postnatal Care,Yes,Specific days,Yes,
KD-156-R1,IMCI,Yes,Specific days,Yes,
KD-156-R1,Malaria,Yes,Specific days,Yes,
KD-156-R1,Labour and Delivery,Yes,MTWTF,No,Weather or environmental conditions
KD-156-R1,Family Planning,Yes,On needs basis,Yes,
KD-156-R2,Immunization,Yes,MTWTFSS,Yes,
KD-156-R2,Nutrition,No,,,
KD-156-R2,Antenatal Care,No,,,
KD-156-R2,Postnatal Care,Yes,MTWTFSS,Yes,
KD-156-R2,IMCI,Yes,Specific days,Yes,
KD-156-R2,Malaria,Yes,MTWTFSS,Yes,
KD-156-R2,Labour and Delivery,Yes,MTWTFSS,Yes,
KD-156-R2,Family Planning,Yes,Specific days,Yes,
KD-156-R3,Immunization,Yes,Specific days,Yes,
KD-156-R3,Nutrition,No,,,
KD-156-R3,Antenatal Care,No,,,
KD-156-R3,Postnatal Care,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-156-R3,IMCI,Yes,MTWTFSS,Yes,
KD-156-R3,Malaria,Yes,MTWTFSS,Yes,
KD-156-R3,Labour and Delivery,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-156-R3,Family Planning,Yes,Specific days,Yes,
KD-156-R4,Immunization,Yes,Specific days,Yes,
KD-156-R4,Nutrition,No,,,
KD-156-R4,Antenatal Care,No,,,
KD-156-R4,Postnatal Care,Yes,MTWTF,No,Low community turnout / community resistance
KD-156-R4,IMCI,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-156-R4,Malaria,Yes,MTWTF,No,Low community turnout / community resistance
KD-156-R4,Labour and Delivery,Yes,On needs basis,Yes,
KD-156-R4,Family Planning,Yes,On needs basis,Yes,
KD-156-R5,Immunization,Yes,MTWTF,Yes,
KD-156-R5,Nutrition,No,,,
KD-156-R5,Antenatal Care,No,,,
KD-156-R5,Postnatal Care,Yes,Specific days,Yes,
KD-156-R5,IMCI,Yes,MTWTFSS,Yes,
KD-156-R5,Malaria,Yes,MTWTF,Yes,
KD-156-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-156-R5,Family Planning,Yes,Specific days,Yes,
KD-156-R6,Immunization,Yes,Specific days,Yes,
KD-156-R6,Nutrition,No,,,
KD-156-R6,Antenatal Care,No,,,
KD-156-R6,Postnatal Care,Yes,On needs basis,Yes,
KD-156-R6,IMCI,Yes,Specific days,Yes,
KD-156-R6,Malaria,Yes,On needs basis,Yes,
KD-156-R6,Labour and Delivery,Yes,MTWTF,Yes,
KD-156-R6,Family Planning,Yes,Specific days,Yes,
KD-157-R1,Immunization,Yes,MTWTF,Yes,
KD-157-R1,Nutrition,Yes,Specific days,Yes,
KD-157-R1,Antenatal Care,Yes,MTWTF,Yes,
KD-157-R1,Postnatal Care,Yes,Specific days,Yes,
KD-157-R1,IMCI,Yes,Specific days,No,Weather or environmental conditions
KD-157-R1,Malaria,Yes,MTWTF,Yes,
KD-157-R1,Labour and Delivery,Yes,MTWTF,Yes,
KD-157-R1,Family Planning,Yes,On needs basis,Yes,
KD-157-R2,Immunization,Yes,On needs basis,Yes,
KD-157-R2,Nutrition,Yes,MTWTFSS,Yes,
KD-157-R2,Antenatal Care,Yes,MTWTF,Yes,
KD-157-R2,Postnatal Care,Yes,MTWTF,Yes,
KD-157-R2,IMCI,Yes,Specific days,Yes,
KD-157-R2,Malaria,Yes,On needs basis,Yes,
KD-157-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-157-R2,Family Planning,Yes,Specific days,Yes,
KD-157-R3,Immunization,Yes,MTWTF,Yes,
KD-157-R3,Nutrition,Yes,MTWTF,Yes,
KD-157-R3,Antenatal Care,Yes,MTWTF,Yes,
KD-157-R3,Postnatal Care,Yes,On needs basis,No,Low community turnout / community resistance
KD-157-R3,IMCI,Yes,MTWTF,Yes,
KD-157-R3,Malaria,Yes,Specific days,Yes,
KD-157-R3,Labour and Delivery,Yes,On needs basis,No,Lack of transportation or logistics support
KD-157-R3,Family Planning,Yes,Specific days,Yes,
KD-157-R4,Immunization,Yes,On needs basis,Yes,
KD-157-R4,Nutrition,Yes,Specific days,Yes,
KD-157-R4,Antenatal Care,Yes,Specific days,Yes,
KD-157-R4,Postnatal Care,Yes,Specific days,Yes,
KD-157-R4,IMCI,Yes,Specific days,Yes,
KD-157-R4,Malaria,Yes,Specific days,Yes,
KD-157-R4,Labour and Delivery,Yes,Specific days,No,Lack of transportation or logistics support
KD-157-R4,Family Planning,Yes,Specific days,Yes,
KD-157-R5,Immunization,Yes,On needs basis,Yes,
KD-157-R5,Nutrition,Yes,On needs basis,Yes,
KD-157-R5,Antenatal Care,Yes,MTWTF,Yes,
KD-157-R5,Postnatal Care,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-157-R5,IMCI,Yes,Specific days,Yes,
KD-157-R5,Malaria,Yes,On needs basis,Yes,
KD-157-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-157-R5,Family Planning,Yes,MTWTF,Yes,
KD-157-R6,Immunization,Yes,Specific days,Yes,
KD-157-R6,Nutrition,Yes,On needs basis,Yes,
KD-157-R6,Antenatal Care,Yes,Specific days,Yes,
KD-157-R6,Postnatal Care,Yes,Specific days,Yes,
KD-157-R6,IMCI,Yes,Specific days,Yes,
KD-157-R6,Malaria,Yes,Specific days,Yes,
KD-157-R6,Labour and Delivery,Yes,MTWTF,Yes,
KD-157-R6,Family Planning,Yes,Specific days,Yes,
KD-158-R1,Immunization,Yes,MTWTFSS,Yes,
KD-158-R1,Nutrition,No,,,
KD-158-R1,Antenatal Care,Yes,Specific days,Yes,
KD-158-R1,Postnatal Care,Yes,Specific days,Yes,
KD-158-R1,IMCI,Yes,MTWTF,Yes,
KD-158-R1,Malaria,Yes,Specific days,Yes,
KD-158-R1,Labour and Delivery,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-158-R1,Family Planning,No,,,
KD-158-R2,Immunization,Yes,MTWTF,Yes,
KD-158-R2,Nutrition,No,,,
KD-158-R2,Antenatal Care,Yes,MTWTF,Yes,
KD-158-R2,Postnatal Care,Yes,Specific days,Yes,
KD-158-R2,IMCI,Yes,MTWTF,Yes,
KD-158-R2,Malaria,Yes,Specific days,Yes,
KD-158-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-158-R2,Family Planning,No,,,
KD-158-R3,Immunization,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-158-R3,Nutrition,No,,,
KD-158-R3,Antenatal Care,Yes,Specific days,No,Low community turnout / community resistance
KD-158-R3,Postnatal Care,Yes,Specific days,No,Weather or environmental conditions
KD-158-R3,IMCI,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-158-R3,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-158-R3,Labour and Delivery,Yes,On needs basis,Yes,
KD-158-R3,Family Planning,No,,,
KD-158-R4,Immunization,Yes,Specific days,Yes,
KD-158-R4,Nutrition,No,,,
KD-158-R4,Antenatal Care,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-158-R4,Postnatal Care,Yes,MTWTF,Yes,
KD-158-R4,IMCI,Yes,MTWTF,No,Weather or environmental conditions
KD-158-R4,Malaria,Yes,Specific days,No,Low community turnout / community resistance
KD-158-R4,Labour and Delivery,Yes,Specific days,No,Other
KD-158-R4,Family Planning,No,,,
KD-158-R5,Immunization,Yes,MTWTF,Yes,
KD-158-R5,Nutrition,No,,,
KD-158-R5,Antenatal Care,Yes,Specific days,Yes,
KD-158-R5,Postnatal Care,Yes,Specific days,Yes,
KD-158-R5,IMCI,Yes,Specific days,No,Other
KD-158-R5,Malaria,Yes,Specific days,Yes,
KD-158-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-158-R5,Family Planning,No,,,
KD-158-R6,Immunization,Yes,Specific days,Yes,
KD-158-R6,Nutrition,No,,,
KD-158-R6,Antenatal Care,Yes,Specific days,No,Low community turnout / community resistance
KD-158-R6,Postnatal Care,Yes,On needs basis,No,"Staff unavailable (leave, redeployment, strike)"
KD-158-R6,IMCI,Yes,MTWTFSS,Yes,
KD-158-R6,Malaria,Yes,Specific days,Yes,
KD-158-R6,Labour and Delivery,Yes,On needs basis,Yes,
KD-158-R6,Family Planning,No,,,
KD-159-R1,Immunization,Yes,On needs basis,Yes,
KD-159-R1,Nutrition,Yes,Specific days,Yes,
KD-159-R1,Antenatal Care,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-159-R1,Postnatal Care,Yes,Specific days,Yes,
KD-159-R1,IMCI,Yes,MTWTF,Yes,
